experiment_id;dataset;seed;split;approach;finalScore;measure;incumbent
2886;recreation1;42;5;random;0.20444444444444443;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
1918;enron-f;42;6;hb;0.5954465849387041;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=63, I=34) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
138;arts1;42;0;ggp;0.16816793120708504;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
1640;emotions;42;8;bf;0.7203389830508474;FMicroAvg;meka.classifiers.multilabel.RAkEL(P=2, M=6, N=3) - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=195, K=0, featuresActivator=0) - 
1879;mediamill;42;1;bohb;0.6037381404574198;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.2076390651075179) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=242, K=30, featuresActivator=1) - 
1140;bibtex;42;8;ggp;0.25247135964321366;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.4783588231533455) - weka.classifiers.rules.OneR(B=10) - 
3626;mediamill;42;9;bohb;0.6162953069030417;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.7246225360394011) - weka.classifiers.trees.RandomForest(depth=20, depthActivator=1, I=43, K=11, featuresActivator=1) - 
3080;reference1;42;4;bohb;0.10214372085211768;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.5600724746265978) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
388;business1;42;5;bf;0.8168115856786662;FMacroAvgD;meka.classifiers.multilabel.PSt(P=4, N=1) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1084;computers1;42;5;bohb;0.4417585362119128;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
3966;science1;42;7;smac;0.42652777497256483;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.379053010534273) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
747;computers1;42;3;bohb;0.4817900172117036;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=83, I=39) - meka.classifiers.multilabel.PS(P=5, N=2) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10.0, K=2, featuresActivator=0) - 
4132;reference1;42;8;ggp;0.4377142857142858;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
1152;flags;42;2;hb;0.6973121812827695;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=11, I=27) - meka.classifiers.multilabel.RAkELd(P=0.0, N=0.0) - weka.classifiers.meta.ClassificationViaRegression() - 
3439;mediamill;42;7;ggp;0.2371968317117929;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
851;computers1;42;3;hb;0.4633762967620246;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.2871249667505159) - weka.classifiers.rules.OneR(B=6.0) - 
3478;recreation1;42;7;bohb;0.01599813160506802;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
1804;llog-f;42;2;bohb;0.11073059360730594;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.6911840979342632) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
3718;society1;42;1;ggp;0.3777089783281734;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
1497;enron-f;42;3;smac;0.19072024826485504;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
1885;enron-f;42;3;ggp;0.5608040201005026;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.LogitBoost() - 
2405;emotions;42;9;smac;0.6623917748917748;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.26271424657306913) - weka.classifiers.trees.RandomForest(depth=12, depthActivator=1, I=54, K=29, featuresActivator=0) - 
656;bibtex;42;6;smac;0.4229071225154704;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.5740158589178358) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
476;computers1;42;1;bohb;0.29143036471552847;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7676517345817158) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2420;mediamill;42;7;bf;0.6180363835935324;FMacroAvgD;meka.classifiers.multilabel.PS(P=4, N=3) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=50) - 
957;business1;42;6;random;0.6641431520991052;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.CDN(I=236, Ic=56) - weka.classifiers.meta.Stacking(S=1, X=10) - weka.classifiers.functions.MultilayerPerceptron(R=false, B=false, S=1, C=true, D=false, H=i, L=0.5000052313808857, M=0.9299875075994892) - 
1512;business1;42;6;smac;0.7121548714693748;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.5734242565168237) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10, K=2, featuresActivator=0) - 
1735;bibtex;42;9;ggp;0.26094808126410834;FMicroAvg;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.3425825230076307) - weka.classifiers.meta.LogitBoost() - 
383;bookmarks;42;3;bohb;0.2636153816076655;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.33461670702127055) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1940;reference1;42;0;bf;0.3096623138229932;FMacroAvgL;meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
3556;reference1;42;7;random;0.0;FMicroAvg;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
3263;scene;42;5;random;0.7992047713717694;FMicroAvg;meka.classifiers.multilabel.meta.EnsembleML(P=46, I=36) - meka.classifiers.multilabel.PS(P=0, N=2) - weka.classifiers.meta.RandomCommittee(S=1, I=40) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=106, K=31, featuresActivator=1) - 
3407;science1;42;6;bf;0.5242966751918158;FMicroAvg;meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2110;llog-f;42;5;random;0.21675907806044775;FMacroAvgD;meka.classifiers.multilabel.meta.RandomSubspaceML(P=63, A=75, I=32) - meka.classifiers.multilabel.meta.BaggingML(P=55, I=32) - meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2742;health1;42;6;ggp;0.4396221532091103;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
3995;society1;42;7;hb;0.18047360917445943;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7634647017217429) - weka.classifiers.rules.OneR(B=6.0) - 
1207;education1;42;7;bf;0.20871566356300036;FMacroAvgL;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1798;education1;42;5;smac;0.2618967262909214;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
1340;business1;42;5;smac;0.6766550522648084;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
4254;social1;42;8;smac;0.3857102986324309;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.7961489111076432) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1400;flags;42;4;random;0.744335196966776;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingMLdup(P=24, I=25) - meka.classifiers.multilabel.BRq(P=0.2945783682845823) - weka.classifiers.trees.J48(A=true, B=false, S=true, C=0.7866092457818081, U=false, J=true, M=48, O=true) - 
331;bookmarks;42;0;ggp;0.0;FMacroAvgD;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
1136;enron-f;42;1;smac;0.13663912439072132;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
2447;llog-f;42;4;bohb;0.05762626744639701;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=23, A=61, I=18) - meka.classifiers.multilabel.BR() - weka.classifiers.meta.ClassificationViaRegression() - 
2965;llog-f;42;7;bohb;0.09429734317969611;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.31456445346229106) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
1854;medical;42;2;bf;0.3484347921730219;FMacroAvgL;meka.classifiers.multilabel.FW() - weka.classifiers.trees.J48(A=true, B=false, S=true, C=0.10416666666666666, U=false, J=true, M=6, O=true) - 
3426;tmc2007;42;3;bf;0.35988070252954824;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.2234375) - weka.classifiers.rules.ZeroR() - 
1931;enron-f;42;5;bohb;0.6222645099904852;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=21, I=15) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
1546;flags;42;3;hb;0.5243251859918526;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=20, I=36) - meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
1133;entertainment1;42;0;ggp;0.3201379139321014;FMacroAvgD;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
1610;health1;42;1;bohb;0.55466625303759;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=32, P=ZeroOne loss, Is=403) - weka.classifiers.rules.OneR(B=6.0) - 
315;bibtex;42;3;hb;0.420893262679788;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.34281152564766887) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
4205;science1;42;7;ggp;0.20314880650076178;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
4058;social1;42;5;smac;0.33224519405150527;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
1518;computers1;42;5;smac;0.41864890580399616;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
2691;health1;42;3;ggp;0.4472248957330767;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
959;entertainment1;42;0;smac;0.5492707032955915;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.7380414450462042) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3176;llog-f;42;9;random;0.2551440329218107;FMicroAvg;meka.classifiers.multilabel.meta.RandomSubspaceML(P=91, A=68, I=12) - meka.classifiers.multilabel.CC() - weka.classifiers.trees.REPTree(P=false, depthActivator=1, V=0.03423218335544758, L=8, M=62) - 
1713;enron-f;42;7;random;0.20363223207458883;FMacroAvgL;meka.classifiers.multilabel.RAkELd(P=4, N=3) - weka.classifiers.functions.SMO(C=1.2492115161089936, M=false, N=1) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=3.801504702241428, L=true) - 
3569;social1;42;1;ggp;0.3779470438882844;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
971;bibtex;42;7;ggp;0.24680733489935108;FMacroAvgD;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.3425825230076307) - weka.classifiers.meta.LogitBoost() - 
2554;reference1;42;2;random;0.0;FMicroAvg;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
3738;social1;42;4;smac;0.10459922771879891;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7104604825570575) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2994;reference1;42;0;ggp;0.41857798165137616;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
7;birds;42;0;bf;0.2685714285714286;FMacroAvgD;meka.classifiers.multilabel.FW() - weka.classifiers.meta.RandomCommittee(S=1, I=15) - weka.classifiers.trees.RandomTree(backActivator=0, depth=0, U=false, depthActivator=0, K=15, featuresActivator=1, M=5, N=0) - 
897;birds;42;4;smac;0.5;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.29607755221585064) - weka.classifiers.lazy.LWL(U=0.0, K=-1) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
62;arts1;42;3;random;0.22452476317629855;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
3242;llog-f;42;9;smac;0.1404109589041096;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=21, P=Avg precision, Is=1444) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
2465;genbase;42;6;hb;0.9878048780487805;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=68, P=AUPRC (macro averaged), Is=1118) - weka.classifiers.meta.LogitBoost() - 
3004;genbase;42;6;ggp;0.993939393939394;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.rules.PART(R=false, B=true, M=3, N=4) - 
4039;yeast;42;8;bf;0.6771471497612579;FMacroAvgD;meka.classifiers.multilabel.FW() - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=41, K=27, featuresActivator=1) - 
2957;society1;42;2;bf;0.32736957858613025;FMacroAvgL;meka.classifiers.multilabel.PSt(P=5, N=1) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1185;education1;42;2;smac;0.5144715447154471;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=95, I=18) - meka.classifiers.multilabel.PSt(P=3, N=5) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
178;birds;42;2;hb;0.48707594344713456;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.21513056861158922) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
3933;yeast;42;5;hb;0.6557698958525403;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=85, I=45) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
1128;computers1;42;6;bohb;0.41801478264500797;FMacroAvgD;meka.classifiers.multilabel.meta.RandomSubspaceML(P=68, A=69, I=43) - meka.classifiers.multilabel.meta.BaggingML(P=67.0, I=10.0) - meka.classifiers.multilabel.MajorityLabelset() - 
336;business1;42;4;bf;0.7970370842360112;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
624;enron-f;42;1;hb;0.5934006863831427;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.47435519930291686) - weka.classifiers.meta.Bagging(P=100.0, S=1, I=10.0, O=false) - 
1389;bookmarks;42;5;ggp;0.0;FMicroAvg;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
270;bibtex;42;1;smac;0.41833478387003187;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.22297527850852397) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
2225;recreation1;42;2;hb;0.5067760333543647;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.2579935696373599) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
853;birds;42;8;bf;0.5344827586206896;FMicroAvg;meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=true, X=true, I=false, K=10) - 
1461;business1;42;6;ggp;0.11739263825262819;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
1415;education1;42;5;bohb;0.2153933012399495;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.5341873324096406) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
518;bibtex;42;4;smac;0.16042182774291075;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.3667928757530926) - weka.classifiers.trees.REPTree(P=false, depthActivator=0, V=0.001, L=2.0, M=2.0) - 
974;emotions;42;0;ggp;0.6299094424094424;FMacroAvgL;meka.classifiers.multilabel.PCC() - weka.classifiers.trees.RandomForest(depth=8, depthActivator=0, I=84, K=28, featuresActivator=1) - 
739;business1;42;3;hb;0.73214823742091;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=93, P=Jaccard index, Is=159) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
1781;enron-f;42;3;ggp;0.18463262537377742;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=65, A=45, I=50) - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=47) - 
830;arts1;42;6;ggp;0.13988666152494883;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
4033;reference1;42;8;ggp;0.1126492618832172;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
597;enron-f;42;1;bf;0.19547858182074723;FMacroAvgL;meka.classifiers.multilabel.HASEL(P=2, N=1) - weka.classifiers.functions.SMO(C=1.0, M=true, N=1) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=3.7249999999999996, L=false) - 
3352;mediamill;42;8;bohb;0.08399212666049566;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.23949159867774675) - weka.classifiers.bayes.NaiveBayes(D=false, K=false) - 
245;bibtex;42;2;smac;0.4043489597389856;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.7620504209169804) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
3907;scene;42;5;ggp;0.7640449438202248;FMicroAvg;meka.classifiers.multilabel.PCC() - weka.classifiers.trees.RandomForest(depth=8, depthActivator=0, I=84, K=28, featuresActivator=1) - 
2310;emotions;42;9;smac;0.7271186440677966;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.functions.SMO(C=0.72107558927021, M=false, N=1) - weka.classifiers.functions.supportVector.Puk(S=0.591195930628319, O=0.18750164222828467) - 
3654;social1;42;4;bohb;0.26547279252352385;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7160319045122291) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
1055;bookmarks;42;6;smac;0.07315074731124815;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
900;flags;42;0;bf;0.7446808510638298;FMicroAvg;meka.classifiers.multilabel.FW() - weka.classifiers.trees.DecisionStump() - 
1064;computers1;42;5;hb;0.14659261606644336;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7638409606259283) - weka.classifiers.rules.OneR(B=6.0) - 
2311;medical;42;1;bohb;0.3781273047939714;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=35, P=F1 (micro averaged), Is=927) - weka.classifiers.meta.LogitBoost() - 
2069;mediamill;42;2;hb;0.1793225044489351;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=81, P=AUROC (macro averaged), Is=109) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10.0, K=2, featuresActivator=0) - 
733;bookmarks;42;3;bohb;0.19541254280219522;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.5162019686250056) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2486;health1;42;8;bf;0.28592762938481614;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.4578125) - weka.classifiers.functions.VotedPerceptron(E=3.65, I=6, M=28599) - 
2484;genbase;42;3;ggp;1.0;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=71, P=One error, Is=317) - weka.classifiers.lazy.LWL(U=4, K=-1) - weka.classifiers.lazy.IBk(E=false, X=false, I=true, K=1) - 
2253;flags;42;4;smac;0.7027027027027027;FMicroAvg;meka.classifiers.multilabel.meta.CM(I=14) - meka.classifiers.multilabel.BRq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
2449;mediamill;42;5;bf;0.6354341051330259;FMicroAvg;meka.classifiers.multilabel.PSt(P=4, N=0) - weka.classifiers.lazy.IBk(E=false, X=true, I=false, K=62) - 
